Oscillator	XUY51	800	600
Oscillator	XUY71	800	600
Oscillator	ABLNO	800	600
Oscillator	ACO-xxxMHz-A	1000	600
Oscillator	ASCO	800	600
Oscillator	ASE-xxxMHz	600	600
Oscillator	ASV-xxxMHz	600	600
Oscillator	CXO_DIP14	600	600
Oscillator	CXO_DIP8	600	600
Oscillator	DFA-S11	800	600
Oscillator	DFA-S15	800	600
Oscillator	DFA-S2	800	600
Oscillator	DFA-S3	800	600
Oscillator	DGOF5S3	600	600
Oscillator	ECS-2520MV-xxx-xx	800	600
Oscillator	IQXO-70	600	600
Oscillator	JTOS-50	800	600
Oscillator	OCXO-14	1000	600
Oscillator	OH300	800	600
Oscillator	SG-210SED	600	600
Oscillator	SG-210STF	600	600
Oscillator	SG-3030CM	600	600
Oscillator	SG-5032CAN	600	600
Oscillator	SG-7050CAN	600	600
Oscillator	SG-8002CA	600	600
Oscillator	SG-8002CE	600	600
Oscillator	SG-8002DB	600	600
Oscillator	SG-8002DC	600	600
Oscillator	SG-8002JA	600	600
Oscillator	SG-8002JC	600	600
Oscillator	SG-8002LB	600	600
Oscillator	TCXO3	1200	800
Oscillator	TXC-7C	600	600
Oscillator	VC-81	1000	600
Oscillator	XO32	600	600
Oscillator	XO53	600	600
Oscillator	XO91	600	600
Transistor_BJT	2N2219	400	400
Transistor_BJT	2N2646	400	400
Transistor_BJT	2N3055	400	400
Transistor_BJT	2N3904	400	400
Transistor_BJT	2N3906	400	400
Transistor_BJT	2SA1015	400	400
Transistor_BJT	2SB631	400	400
Transistor_BJT	2SB817	400	400
Transistor_BJT	2SC1815	400	400
Transistor_BJT	2SC1941	400	400
Transistor_BJT	2SC1945	400	400
Transistor_BJT	2SD1047	400	400
Transistor_BJT	2SD600	400	400
Transistor_BJT	BC107	400	400
Transistor_BJT	BC160	400	400
Transistor_BJT	BC237	400	400
Transistor_BJT	BC240	400	400
Transistor_BJT	BC307	400	400
Transistor_BJT	BC413	400	400
Transistor_BJT	BC516	400	400
Transistor_BJT	BC517	400	400
Transistor_BJT	BC547	400	400
Transistor_BJT	BC557	400	400
Transistor_BJT	BC636	400	400
Transistor_BJT	BC807	400	400
Transistor_BJT	BC807W	400	400
Transistor_BJT	BC817	400	400
Transistor_BJT	BC817W	400	400
Transistor_BJT	BC846BPN	400	400
Transistor_BJT	BC846BS	400	400
Transistor_BJT	BC856BS	400	400
Transistor_BJT	BCP51	400	400
Transistor_BJT	BCV29	400	400
Transistor_BJT	BCV61	420	400
Transistor_BJT	BCV62	420	400
Transistor_BJT	BCX51	400	400
Transistor_BJT	BCX56	400	400
Transistor_BJT	BD139	400	400
Transistor_BJT	BD140	400	400
Transistor_BJT	BD249	400	400
Transistor_BJT	BD250	400	400
Transistor_BJT	BD433	400	400
Transistor_BJT	BD434	400	400
Transistor_BJT	BD910	400	400
Transistor_BJT	BD911	400	400
Transistor_BJT	BDW93	400	400
Transistor_BJT	BDW94	400	400
Transistor_BJT	BF199	400	400
Transistor_BJT	BF457	400	400
Transistor_BJT	BFR92	400	400
Transistor_BJT	BFT92	400	400
Transistor_BJT	BUT11	400	400
Transistor_BJT	DTA113T	500	400
Transistor_BJT	DTA113Z	500	400
Transistor_BJT	DTA114E	500	400
Transistor_BJT	DTA114G	500	400
Transistor_BJT	DTA114T	500	400
Transistor_BJT	DTA114W	500	400
Transistor_BJT	DTA114Y	500	400
Transistor_BJT	DTA115E	500	400
Transistor_BJT	DTA115G	500	400
Transistor_BJT	DTA115T	500	400
Transistor_BJT	DTA115U	500	400
Transistor_BJT	DTA123E	500	400
Transistor_BJT	DTA123J	500	400
Transistor_BJT	DTA123Y	500	400
Transistor_BJT	DTA124E	500	400
Transistor_BJT	DTA124G	500	400
Transistor_BJT	DTA124T	500	400
